   13.5283522617   19.1848522617    4.0000000000
   17.1533522617   17.4943522617    4.0000000000
   17.1533522617   17.4943522617    6.0000000000
   13.5283522617   19.1848522617    6.0000000000

   13.5283522617   19.1848522617    4.0000000000
   16.8053522617   21.4793522617    4.0000000000
   16.8053522617   21.4793522617    6.0000000000
   13.5283522617   19.1848522617    6.0000000000

   13.5283522617   19.1848522617    4.0000000000
   13.1793522617   23.1703522617    4.0000000000
   13.1793522617   23.1703522617    6.0000000000
   13.5283522617   19.1848522617    6.0000000000

   13.5283522617   19.1848522617    4.0000000000
    9.9033522617   20.8753522617    4.0000000000
    9.9033522617   20.8753522617    6.0000000000
   13.5283522617   19.1848522617    6.0000000000

   13.5283522617   19.1848522617    4.0000000000
   10.2513522617   16.8913522617    4.0000000000
   10.2513522617   16.8913522617    6.0000000000
   13.5283522617   19.1848522617    6.0000000000

   13.5283522617   19.1848522617    4.0000000000
   13.8773522617   15.2003522617    4.0000000000
   13.8773522617   15.2003522617    6.0000000000
   13.5283522617   19.1848522617    6.0000000000

   13.5283522617   19.1848522617    4.0000000000
   17.1533522617   17.4943522617    4.0000000000
   17.1533522617   17.4943522617    6.0000000000
   13.5283522617   19.1848522617    6.0000000000

