    5.0000000000   -4.0000000000   44.0000000000
    6.3680800000   -7.7587700000   44.0000000000
    6.3680800000   -7.7587700000   46.0000000000
    5.0000000000   -4.0000000000   46.0000000000

    5.0000000000   -4.0000000000   44.0000000000
    8.9391400000   -4.6946300000   44.0000000000
    8.9391400000   -4.6946300000   46.0000000000
    5.0000000000   -4.0000000000   46.0000000000

    5.0000000000   -4.0000000000   44.0000000000
    7.5710500000   -0.9358570000   44.0000000000
    7.5710500000   -0.9358570000   46.0000000000
    5.0000000000   -4.0000000000   46.0000000000

    5.0000000000   -4.0000000000   44.0000000000
    3.6319200000   -0.2412300000   44.0000000000
    3.6319200000   -0.2412300000   46.0000000000
    5.0000000000   -4.0000000000   46.0000000000

    5.0000000000   -4.0000000000   44.0000000000
    1.0608600000   -3.3053700000   44.0000000000
    1.0608600000   -3.3053700000   46.0000000000
    5.0000000000   -4.0000000000   46.0000000000

    5.0000000000   -4.0000000000   44.0000000000
    2.4289500000   -7.0641400000   44.0000000000
    2.4289500000   -7.0641400000   46.0000000000
    5.0000000000   -4.0000000000   46.0000000000

    5.0000000000   -4.0000000000   44.0000000000
    6.3680800000   -7.7587700000   44.0000000000
    6.3680800000   -7.7587700000   46.0000000000
    5.0000000000   -4.0000000000   46.0000000000

